label,original,text,favorite_count,retweet_count,user.followers_count,user.friends_count,user.verified,user.created_at,created_at,txt_len,avg_wrd_length,url_cnt,puncutaion_cnt,tweet_age
0,NSW Premier Mike Baird says his thoughts and prayers are with the people in the  #sydneysiege. http://t.co/7NdqPYhwcY http://t.co/I71KEcYFIy,nsw premier mike baird say thought prayer people,30,112,489999,1063,True,Thu Mar 29 02:15:36 +0000 2007,Mon Dec 15 00:44:51 +0000 2014,15,4.0,2,1,7.72
0,"SYDNEY ATTACK LATEST:
- 8th hour
- 5 people escaped

GUNMAN DEMANDS:
- Speak to PM
- ISIS flag

Claims he has 2 bombs with him and 2 in city",sydney attack late 8th hour 5 people escape gunman demand speak pm isi flag claim 2 bomb 2 city,54,244,202007,3540,False,Wed May 04 06:32:13 +0000 2011,Mon Dec 15 07:06:50 +0000 2014,26,4.0,0,4,3.62
0,Thoughts and prayers with everyone involved in this terrible situation in Sydney right now. #peace,thought prayer everyone involve terrible situation sydney right,329,180,504341,812,True,Mon Mar 23 16:25:37 +0000 2009,Mon Dec 15 00:06:15 +0000 2014,14,6.0,0,1,5.73
0,The #SydneySiege has entered its 14th hour – WATCH @Channel9 for LIVE updates with @Wendy_Kingston. #9News http://t.co/rdsGSWrgHn,enter 14th hour watch live update,74,122,25518,1644,True,Wed Jul 28 05:48:13 +0000 2010,Mon Dec 15 11:51:29 +0000 2014,11,4.0,1,1,4.39
0,Join us in Prayer #sydneysiege #PrayForSydney http://t.co/Or5uclGJpt,join u prayer,63,108,31136,580,True,Thu Oct 08 08:55:28 +0000 2009,Mon Dec 15 09:45:44 +0000 2014,4,4.0,1,0,5.19
0,I'll say it again: One trained patron in Sydney chocolate shop with a concealed weapon may have prevented this. But that's illegal there.,say one train patron sydney chocolate shop conceal weapon may prevent illegal,106,129,161532,95,True,Mon Oct 13 19:02:21 +0000 2008,Mon Dec 15 11:46:50 +0000 2014,25,4.0,0,2,6.17
0,"This made me tear up, I am SO proud to be Australian. #NOWLETOURMATESGO #sydneysiege http://t.co/hFoTQs4Itl",make tear proud australian,456,451,6977,76,False,Sun Dec 29 07:44:55 +0000 2013,Mon Dec 15 10:26:22 +0000 2014,12,3.0,1,2,0.96
0,Careful what you post about #Lindt Sydney siege; it feeds into bad guys' actions/reactions. Emergency responders need clear air.,careful post sydney siege feed bad guy action reaction emergency responder need clear air,69,155,7028,163,True,Wed Nov 26 03:39:39 +0000 2008,Sun Dec 14 23:47:48 +0000 2014,19,5.0,0,2,6.05
0,"If you're outraged at the Telegraph's irresponsible reporting of  #sydneysiege, complain to the press council here.  http://t.co/Ayq5X4Q1qz",outrage telegraph irresponsible reporting complain press council,100,183,8250,1130,False,Sun Mar 08 09:55:16 +0000 2009,Mon Dec 15 09:28:40 +0000 2014,17,5.0,1,2,5.77
0,Australia's leader Tony Abbott addresses #sydneysiege; no questions from the media taken http://t.co/z9JrtJ2IN3 http://t.co/jgNI6ey7CJ,australia leader tony abbott address question medium take,158,398,12525176,3,True,Sun Apr 22 14:42:37 +0000 2007,Mon Dec 15 01:59:16 +0000 2014,12,5.0,2,0,7.65
0,The Grand Mufti of Australia issues a statement condemning the #sydneysiege http://t.co/9hhrKvaej5 http://t.co/eUKmoWbZUs,grand mufti australia issue statement condemn,375,813,12524194,3,True,Sun Apr 22 14:42:37 +0000 2007,Mon Dec 15 04:24:42 +0000 2014,10,5.0,2,0,7.65
0,Terrifying news of the #sydneysiege back home. Thinking of our country and it's people.,terrify news back home think country people,717,354,143597,277,True,Sat Sep 05 13:49:31 +0000 2009,Mon Dec 15 08:32:01 +0000 2014,14,4.0,0,2,5.28
0,"If this man was a Christian we would be focusing on his mental health not his religion. 

Why not now?

#sydneysiege #MartinPlace #Islamic",man christian would focus mental health religion,238,299,10606,2118,False,Sat Jan 15 14:03:07 +0000 2011,Mon Dec 15 06:53:16 +0000 2014,20,4.0,0,2,3.92
0,"Sydney seige: Indian Consulate evacuated, staff safe

http://t.co/Uyx0qvis2Z http://t.co/2JsKxSVODX",sydney seige indian consulate evacuate staff safe,32,143,6133,5598,False,Sun Jun 22 08:26:51 +0000 2014,Mon Dec 15 07:22:09 +0000 2014,7,6.0,2,1,0.48
0,Police are requesting that no photos of the Lindt cafe siege are shared on social media #MartinPlaceSiege #SydneySiege #MartinPlace,police request photo lindt cafe siege share social medium,58,252,11272,11927,False,Mon Feb 20 03:13:58 +0000 2012,Mon Dec 15 00:54:02 +0000 2014,16,4.0,0,0,2.82
0,"thinking of the people in Martin Place in Sydney right now, and for the police, etc having to deal with the situation. so terrifying",think people martin place sydney right police etc deal situation terrify,10871,3688,2158497,726,True,Fri Jul 03 09:00:57 +0000 2009,Mon Dec 15 00:23:53 +0000 2014,24,4.0,0,3,5.45
0,"Horrifying news about Sydney hostages

Please remember to ONLY blame the individuals involved not the religion they claim to operate under",horrify news sydney hostage please remember blame individual involve religion claim operate,714,792,90210,623,True,Wed Dec 30 23:59:26 +0000 2009,Mon Dec 15 00:15:18 +0000 2014,21,6.0,0,0,4.96
0,Their faces say it all. #Sydneysiege continues more&gt;http://t.co/6EAaEKw4n9 http://t.co/NkzVcf9mxv,face say continue,141,150,170200,4176,True,Fri Jun 27 02:03:07 +0000 2008,Mon Dec 15 06:33:50 +0000 2014,7,4.0,2,1,6.47
0,Uber is a pile of garbage. http://t.co/eQAcoe0lFa,uber pile garbage,107,184,94342,607,True,Sun Dec 21 03:31:14 +0000 2008,Mon Dec 15 02:25:32 +0000 2014,6,3.0,1,1,5.98
0,#BREAKING: Police have confirmed Sydney hostage taking is over. #Sydneysiege,police confirm sydney hostage take,54,144,190733,339,True,Fri Oct 15 15:48:42 +0000 2010,Mon Dec 15 15:43:13 +0000 2014,8,6.0,0,1,4.17
0,"LIVE: ""People panicking; told to stay indoors when everyone wants to return home"" http://t.co/HakhsRG4R6 #sydneysiege http://t.co/9KHn2Lbt3E",live people panic told stay indoors everyone want return home,72,262,12353,31,True,Tue Sep 09 13:55:45 +0000 2014,Mon Dec 15 03:05:10 +0000 2014,13,5.0,2,2,0.26
0,Everyone please read this #PrayForSydney #illridewithyou #sydneysiege http://t.co/wJQFgaU5rD,everyone please read,72,105,8165,951,False,Sat Dec 03 22:47:49 +0000 2011,Mon Dec 15 13:15:45 +0000 2014,4,6.0,1,0,3.03
0,Sydney's Muslim leaders express their concerns; organisations have offered to help in 'any way they can' http://t.co/pygT3CHV9X #SydneySiege,sydney muslim leader express concern organisation offer help way,118,312,306994,1767,True,Thu Oct 09 23:05:36 +0000 2008,Mon Dec 15 00:44:24 +0000 2014,17,5.0,1,0,6.18
0,Stop racism now. Sydney is a beautiful multicultural city #illridewithyou Please share this for me and help Sydney. http://t.co/Q1GOTu4wvg,stop racism sydney beautiful multicultural city please share help sydney,328,382,13618,26,False,Mon Mar 03 14:15:05 +0000 2014,Mon Dec 15 13:23:58 +0000 2014,17,5.0,1,2,0.78
0,"I love that things like this end up trending worldwide!!! This is so beautiful ❤️ 
#illridewithyou http://t.co/3TZlFoX8id",love thing like end trend worldwide beautiful,231,122,418332,25,True,Wed Nov 06 09:12:59 +0000 2013,Mon Dec 15 13:04:22 +0000 2014,14,4.0,1,3,1.11
0,Religious leaders meet at Lakemba mosque in Sydney to pray for hostages  #sydneysiege http://t.co/rOWfHfNmkf,religious leader meet lakemba mosque sydney pray hostage,573,813,17326,16953,False,Sat Mar 08 13:17:34 +0000 2014,Mon Dec 15 11:34:48 +0000 2014,12,5.0,1,0,0.77
0,God bless all the hostages being held in Sydney today .. I pray that this all ends well and nobody gets hurt !!,god bless hostage held sydney today pray end well nobody get hurt,486,287,97114,19280,False,Thu Aug 05 07:18:16 +0000 2010,Mon Dec 15 01:05:51 +0000 2014,21,4.0,0,4,4.36
0,The crowd and media at Martin Place. Photo by @John__Donegan #MartinPlaceSiege #sydneysiege http://t.co/ecyxkiReTD,crowd medium martin place photo,26,107,43049,2790,True,Tue Sep 09 06:25:42 +0000 2008,Mon Dec 15 02:08:28 +0000 2014,9,4.0,1,1,6.27
0,"Before, during, and after the #sydneysiege.  
Muslims are Australian. 

#PrayForSydney http://t.co/ugfFKhPicw",muslim australian,116,132,9896,570,False,Tue Oct 29 15:34:50 +0000 2013,Mon Dec 15 07:19:40 +0000 2014,8,5.0,1,4,1.13
0,.@BuzzFeed reporter describes the scene outside Lindt cafe in #sydneysiege http://t.co/I77DhOqta5,reporter describes scene outside lindt cafe,219,852,455296,13647,True,Thu Jul 19 16:30:09 +0000 2007,Mon Dec 15 07:28:20 +0000 2014,8,5.0,1,1,7.41
0,"The fact that I see ""thank god 5sos and 1d aren't in Sydney"" pisses me off even more. Stop being ignorant and disrespectful.",fact see thank god 5sos 1d sydney piss even stop ignorant disrespectful,173,107,91552,5549,False,Thu Jun 07 13:12:27 +0000 2012,Mon Dec 15 02:04:56 +0000 2014,24,4.0,0,4,2.52
0,The #SydneySiege has been going on for over 13 hours. It is now 11:05pm local time in Sydney.,go 13 hour 11 05pm local time sydney,124,181,2547401,8124,True,Thu Jul 26 19:56:22 +0000 2007,Mon Dec 15 12:05:17 +0000 2014,18,3.0,0,2,7.39
0,Muslims are getting to crazy!! This shit needs to stop! #sydneysiege  #PrayForSydneyHostages  #PrayForSydney,muslim get crazy shit need stop,37,102,73958,389,False,Wed Dec 21 09:56:49 +0000 2011,Mon Dec 15 14:03:22 +0000 2014,10,4.0,0,3,2.99
0,"This is not a religious or a racial issue, it's an insane individual making insane actions. Dont group good people with the bad #sydneysiege",religious racial issue insane individual make insane action dont group good people bad,569,750,99088,71070,True,Wed Feb 04 10:41:51 +0000 2009,Mon Dec 15 07:20:01 +0000 2014,24,4.0,0,2,5.86
0,Americans saying this would have never happened if citizens had guns: you morons. Guess how many school shootings we have? #SYDNEYSIEGE,american say would never happen citizen gun moron guess many school shooting,204,197,1041,770,False,Thu Nov 12 02:12:29 +0000 2009,Mon Dec 15 09:00:59 +0000 2014,20,5.0,0,2,5.09
0,"Only to a bleating liberal is this situation in Sydney ""unexpected"" to those of us who understand the ideology behind it, we expect it daily",bleating liberal situation sydney unexpected u understand ideology behind expect daily,101,129,93616,4309,False,Fri Sep 16 20:07:22 +0000 2011,Mon Dec 15 08:21:18 +0000 2014,25,5.0,0,3,3.25
0,"BREAKING: Police say #SydneySiege is ""over,"" fate of remaining hostages is unknown http://t.co/w9UMlPlJWK",break police say fate remain hostage unknown,37,169,4814539,2778,True,Mon Mar 12 01:28:01 +0000 2007,Mon Dec 15 15:48:26 +0000 2014,11,5.0,1,3,7.77
0,PM Tony Abbott has just provided an update on #SydneySiege. Here's the transcript: http://t.co/AxXP3md4KT,pm tony abbott provide update transcript,34,102,4535,2556,True,Sun Feb 22 05:41:23 +0000 2009,Mon Dec 15 07:12:24 +0000 2014,13,4.0,1,1,5.81
0,"SYDNEY TERROR
- Heavily-armed police storm cafe
- Multiple hostages flee
- Hostages seriously wounded
- Gunman said to be dead",sydney terror heavily arm police storm cafe multiple hostage flee hostage seriously wound gunman say dead,51,196,201649,3540,False,Wed May 04 06:32:13 +0000 2011,Mon Dec 15 15:35:44 +0000 2014,18,6.0,0,5,3.62
0,"Name of #sydneysiege gunman has been revealed-a man w/violent history of 50 sexual assault charges &amp; on bail, charged w/murder of ex wife.",name gunman reveal man w violent history 50 sexual assault charge bail charge w murder ex wife,68,229,32885,1437,False,Sun Feb 20 05:27:22 +0000 2011,Mon Dec 15 15:05:27 +0000 2014,24,4.0,0,3,3.82
0,Gunfire and explosions have been heard as armed police stormed the Lindt cafe building in Sydney #sydneysiege,gunfire explosion heard arm police storm lindt cafe building sydney,27,179,1353867,6,True,Wed Nov 04 11:25:45 +0000 2009,Mon Dec 15 15:33:03 +0000 2014,16,5.0,0,0,5.12
0,"#sydneysiege gunman was reportedly ""extremely agitated"", shouting as some hostages escaped. http://t.co/R2a17pDaN8 http://t.co/7G01BcQUPL",gunman reportedly extremely agitate shout hostage escape,42,121,1731507,17,True,Thu Jul 19 14:42:53 +0000 2007,Mon Dec 15 08:44:53 +0000 2014,10,6.0,2,4,7.41
0,Really hope #sydneysiege hostage are rescued. But worth noting most jihadi victims are Muslims http://t.co/Y0Gs7jspLE http://t.co/TxZu4vGDDx,really hope hostage rescue worth note jihadi victim muslim,123,191,50172,920,False,Thu Feb 26 15:39:06 +0000 2009,Mon Dec 15 01:51:33 +0000 2014,13,5.0,2,1,5.8
0,"To Americans saying the #sydneysiege wouldn't be happening if citizens had gun rights... You're right, it'd probably be a massacre instead.",american say happen citizen gun right right probably massacre instead,336,237,8444,7924,False,Mon Jul 11 04:49:28 +0000 2011,Mon Dec 15 11:08:49 +0000 2014,23,4.0,0,5,3.43
0,Those poor people have been in there for 11 hours. Sending all our strength and love. #sydneysiege #MartinPlaceSiege,poor people 11 hour send strength love,174,135,26759,1146,True,Wed Sep 23 12:19:52 +0000 2009,Mon Dec 15 09:43:35 +0000 2014,16,4.0,0,2,5.23
0,Only the soldiers of Islam have the guts to bravely face women armed with coffee mugs.  #sydneysiege  #SydneyHostageCrisis,soldier islam gut bravely face woman arm coffee mug,210,249,12567,5574,False,Fri Oct 04 17:54:19 +0000 2013,Mon Dec 15 03:18:09 +0000 2014,16,4.0,0,1,1.19
0,"A radical Muslim wants to chop off your head.

A moderate Muslim wants a radical Muslim to chop off your head.

#sydneysiege",radical muslim want chop head moderate muslim want radical muslim chop head,102,111,22126,12636,False,Thu Sep 15 05:25:59 +0000 2011,Mon Dec 15 06:27:39 +0000 2014,21,4.0,0,2,3.25
0,BREAKING: Terrorist involved in Sydney siege is 50 year old Iranian known as 'Sheikh Haron'. http://t.co/XWcoXzvTcp,break terrorist involve sydney siege 50 year old iranian know sheikh haron,25,194,129863,30456,False,Sat Jul 27 20:42:27 +0000 2013,Mon Dec 15 14:09:17 +0000 2014,15,5.0,1,1,1.38
0,It's a shame that Australians gave up all their guns on orders of the government. Now only ISIS lunatics are armed. #sydneysiege,shame australian give gun order government isi lunatic arm,77,131,69696,147,False,Mon Jan 05 20:04:23 +0000 2009,Mon Dec 15 12:16:09 +0000 2014,22,4.0,0,2,5.94
0,Weep for media credibility. The Australian's @SharriMarkson was tweeting Channel 9 reports of 2GB Ray Hadley's 'rumours.' #SydneySiege,weep medium credibility australian tweet channel 9 report 2gb ray hadley rumour,64,125,2402,211,False,Wed Sep 21 03:50:24 +0000 2011,Mon Dec 15 01:43:04 +0000 2014,18,5.0,0,2,3.23
0,Sydney trains Train driver here. Never be afraid to let me know if you're having problems. #illridewithyou,sydney train train driver never afraid let know problem,159,109,98,537,False,Sat Sep 11 23:14:33 +0000 2010,Mon Dec 15 10:16:39 +0000 2014,17,4.0,0,2,4.26
0,"Pictured: Gunman Man Haron Monis, on bail over murder of ex-wife http://t.co/xheuclMCmj #sydneysiege http://t.co/32hYnLqV6J",picture gunman man haron monis bail murder ex wife,28,175,1836,136,True,Mon Oct 14 15:02:11 +0000 2013,Mon Dec 15 14:13:04 +0000 2014,12,4.0,2,2,1.17
0,WH now confirming with me President Obama HAS been briefed on #sydneysiege by Homeland Security and Counterterrorism chief Lisa Monaco,wh confirm president obama briefed homeland security counterterrorism chief lisa monaco,70,257,21406,1225,True,Mon May 18 20:38:46 +0000 2009,Mon Dec 15 01:57:11 +0000 2014,19,5.0,0,0,5.58
0,"All our love, support and prayers to Sydney &lt;3",love support prayer sydney 3,155,100,260146,5311,True,Sun Dec 04 12:17:48 +0000 2011,Mon Dec 15 01:23:10 +0000 2014,9,4.0,0,1,3.03
0,Police asking for blackout of social media reporting around delicate terror 'event' in Sydney CBD that can impact tacticals @techau RT plz,police ask blackout social medium reporting around delicate terror event sydney cbd impact tacticals rt plz,143,1061,218941,2210,False,Sun Mar 23 02:57:55 +0000 2008,Mon Dec 15 00:30:18 +0000 2014,21,5.0,0,0,6.73
0,"#IllRideWithYou 
Sydney Stands Up To Racism &amp; Bigotry With One Beautiful Hashtag

http://t.co/Ajaa1AQmG5 http://t.co/BQN4rBxhYK",sydney stand racism bigotry one beautiful hashtag,198,247,23054,1893,False,Wed Mar 06 18:07:08 +0000 2013,Mon Dec 15 13:01:43 +0000 2014,10,5.0,2,0,1.78
0,"STAND WITH AUSTRALIA-one monarch, one lanaguage, shared culture &amp; history
Live Sydney updates http://t.co/V23TLWitoD http://t.co/hLoAxKT0hC",stand australia one monarch one lanaguage share culture history live sydney update,83,106,12255,12100,False,Sun Jan 27 19:05:29 +0000 2013,Mon Dec 15 07:00:34 +0000 2014,13,6.0,2,3,1.88
0,Just wait... Bimbos @Timesnow will find a link to #Sydney hostage crisis to RSS or VHP or some Hindu Jagran Manch... Just wait...,wait bimbo find link hostage crisis r vhp hindu jagran manch wait,61,138,76518,208,False,Sat Jul 03 07:34:44 +0000 2010,Mon Dec 15 03:28:51 +0000 2014,21,4.0,0,9,4.45
0,Just went past 12 hours since this #sydneysiege started. We ALL just want to see everyone out safely. #7News,go past 12 hour since start want see everyone safely,336,185,112204,762,True,Fri Feb 20 01:14:57 +0000 2009,Mon Dec 15 10:49:04 +0000 2014,17,4.0,0,2,5.82
0,"Things getting ugly... A racist bloke yelling at rest of the crowd, ""Muhammed is a pedophile, rapist"" #sydneysiege http://t.co/q2TPg0In5Q",thing get ugly racist bloke yell rest crowd muhammed pedophile rapist,64,265,9409,2230,True,Tue May 05 07:51:07 +0000 2009,Mon Dec 15 03:50:15 +0000 2014,17,5.0,1,7,5.61
0,"White ppl, stop paralysis of analysis. All these flags say same thing: ISIS=Saudi=Taliban=Al-Nusra= #SydneySiege flag http://t.co/MIaBENonWu",white ppl stop paralysis analysis flag say thing isi saudi taliban al nusra flag,57,179,52132,1496,False,Fri Nov 21 14:51:32 +0000 2008,Mon Dec 15 12:15:52 +0000 2014,18,5.0,1,3,6.07
0,Heartfelt thoughts with the hostages of the #SydneySiege &amp; their families.,heartfelt thought hostage family,448,335,257070,70,False,Thu Jan 06 19:56:45 +0000 2011,Mon Dec 15 04:00:12 +0000 2014,9,6.0,0,1,3.94
0,"An Imam, a Rabbi and a priest have just held a joint prayer session for the hostages at Lakemba Mosque #sydneysiege http://t.co/XROqdTCPHt",imam rabbi priest held joint prayer session hostage lakemba mosque,858,1034,15059,389,True,Sun Mar 22 04:01:04 +0000 2009,Mon Dec 15 09:20:11 +0000 2014,20,4.0,1,1,5.74
0,"A terrorist attack in Sydney.
A major police operation is under way in Sydney, Australia.
http://t.co/XpJSqGJzn8 http://t.co/rdMiU10SNI",terrorist attack sydney major police operation way sydney australia,3,367,7352,322,False,Fri Aug 07 01:47:14 +0000 2009,Mon Dec 15 01:06:11 +0000 2014,15,5.0,2,3,5.36
0,I'm not Australian but I'm so happy there are people like this in the world. #sydneysiege #illridewithyou http://t.co/ITJFzxmQ8Y,australian happy people like world,219,271,5636,294,False,Sat Dec 11 02:46:16 +0000 2010,Mon Dec 15 14:29:03 +0000 2014,17,3.0,1,1,4.01
0,"VIDEO: Police storm cafe in Sydney. #SydneySiege
https://t.co/doIVONO5wZ",video police storm cafe sydney,180,483,4636604,382,True,Sat Mar 17 19:01:26 +0000 2007,Mon Dec 15 15:36:59 +0000 2014,6,5.0,1,1,7.75
0,UPDATE: A woman who managed to scramble from the #SydneySiege appears understandably to be still in shock. #9News http://t.co/4M0q6XtY2o,update woman manage scramble appear understandably still shock,64,100,26377,1644,True,Wed Jul 28 05:48:13 +0000 2010,Mon Dec 15 08:08:18 +0000 2014,16,5.0,1,1,4.39
0,#illridewithyou Compassion of a nation will trump an individual's attempt at terror. #Australia #sydneysiege,compassion nation trump individual attempt terror,562,346,348935,215,True,Mon Nov 29 00:29:43 +0000 2010,Mon Dec 15 14:51:54 +0000 2014,12,5.0,0,1,4.05
0,"We have no info, police want calm, everything is speculation, and this paper wants more sales. #sydneysiege http://t.co/KE8Gl5NkBs",info police want calm everything speculation paper want sale,52,119,4034,3734,False,Fri Sep 26 03:40:01 +0000 2014,Mon Dec 15 04:08:50 +0000 2014,16,5.0,1,4,0.22
0,"BBC ideal headline
""Devout Muslim trapped by coffee extremists in Sydney""
#dhimmis",bbc ideal headline devout muslim trap coffee extremist sydney,92,171,8891,825,False,Mon Feb 02 09:36:06 +0000 2009,Mon Dec 15 07:33:43 +0000 2014,11,6.0,0,2,5.87
0,What do we know so far about the #sydneysiege? Here's everything you need to know: http://t.co/WWy0nebqYI http://t.co/XjTxX30Lmw,know far everything need know,77,164,1731337,17,True,Thu Jul 19 14:42:53 +0000 2007,Mon Dec 15 08:34:12 +0000 2014,15,4.0,2,1,7.41
0,Every citizen of Sydney has an obligation to help Police etal maintain operational security around Lindt Cafe. Do NOT tweet Police moves,every citizen sydney obligation help police etal maintain operational security around lindt cafe tweet police move,106,299,1253,1826,False,Wed Feb 22 11:28:07 +0000 2012,Sun Dec 14 23:50:10 +0000 2014,22,5.0,0,1,2.81
0,Who is Sheikh Man Haron Monis and why was he known to police and the media? #sydneysiege http://t.co/UdkysqURCT http://t.co/woKT9z9uQQ,sheikh man haron monis know police medium,22,109,1732045,17,True,Thu Jul 19 14:42:53 +0000 2007,Mon Dec 15 14:57:51 +0000 2014,16,4.0,2,1,7.41
0,Only thing this Murdoch tabloid front page achieves is to further terrorise family members of #SydneySiege hostages http://t.co/ry0UP6TIlL,thing murdoch tabloid front page achieves terrorise family member hostage,64,113,14512,884,False,Wed Jul 06 14:44:42 +0000 2011,Mon Dec 15 06:05:40 +0000 2014,16,5.0,1,0,3.44
0,"Fear is what criminals want. Show no fear. The media must calm down and wait for information, and stop the speculation. Thanks. #sydneysiege",fear criminal want show fear medium must calm wait information stop speculation thanks,68,139,4036,3734,False,Fri Sep 26 03:40:01 +0000 2014,Mon Dec 15 00:51:49 +0000 2014,22,5.0,0,5,0.22
0,"JUST IN: White House official: Pres. Obama briefed on hostage situation in Sydney, Australia - @c_good http://t.co/PD7pVfU9pQ",white house official pres obama briefed hostage situation sydney australia,68,187,3776245,860,True,Sat Apr 04 12:40:32 +0000 2009,Mon Dec 15 02:13:36 +0000 2014,14,5.0,1,3,5.7
0,"Latest footage from #sydneysiege shows security forces throwing objects into the cafe http://t.co/HdTPHSMjUQ
https://t.co/2pu3pWqHhz",late footage show security force throw object cafe,37,101,523140,1161,True,Wed Feb 25 13:51:23 +0000 2009,Mon Dec 15 15:44:41 +0000 2014,11,6.0,2,0,5.81
0,"Yes, people are taking selfies as dozens are held hostage at a Sydney cafe nearby http://t.co/bWLn2Yn8IE",yes people take selfies dozen held hostage sydney cafe nearby,96,284,201416,3540,False,Wed May 04 06:32:13 +0000 2011,Mon Dec 15 12:37:09 +0000 2014,15,4.0,1,1,3.62
0,Thoughts &amp; prayers to all those who have been affected by the #SydneySiege today. Sad to see this sort of terror ... http://t.co/96GtrSd6De,thought prayer affected today sad see sort terror,809,691,348956,215,True,Mon Nov 29 00:29:43 +0000 2010,Mon Dec 15 11:15:08 +0000 2014,19,4.0,1,4,4.05
0,Are you extending a friendly hand on public transport tonight? #illridewithyou is one good thing out of #sydneysiege at least,extend friendly hand public transport tonight one good thing least,134,156,43084,2790,True,Tue Sep 09 06:25:42 +0000 2008,Mon Dec 15 10:21:47 +0000 2014,18,4.0,0,1,6.27
0,UPDATE: Police say #Sydneysiege is over http://t.co/WrPVZSJHlX http://t.co/Gdasj7IRBX,update police say,161,311,4636592,382,True,Sat Mar 17 19:01:26 +0000 2007,Mon Dec 15 15:47:06 +0000 2014,5,4.0,2,0,7.75
0,Major police operation unfolding in downtown Sydney http://t.co/thNggxxGEQ,major police operation unfold downtown sydney,21,133,3790603,1155,True,Tue Mar 27 11:19:39 +0000 2007,Mon Dec 15 00:24:02 +0000 2014,7,6.0,1,0,7.72
0,"ALERT: @ABC News Special Report:

Tactical units storm Sydney cafe - LIVE on @ABC TV and http://t.co/JRybQXm28D http://t.co/wnTY37HjxP",alert news special report tactical unit storm sydney cafe live tv,46,116,3776146,860,True,Sat Apr 04 12:40:32 +0000 2009,Mon Dec 15 15:54:31 +0000 2014,13,5.0,2,1,5.7
0,"""thank god 5sos arent in sydney"" woah wait youre think about a band not being there rn when innocent people are in danger ffs",thank god 5sos arent sydney woah wait youre think band rn innocent people danger ffs,101,133,19555,549,False,Sat Oct 12 07:21:07 +0000 2013,Mon Dec 15 07:49:17 +0000 2014,24,4.0,0,2,1.18
0,"In times of crisis, we must remind ourselves that we are all part of #TeamHumanity

#sydneysiege",time crisis must remind part,492,394,11664,1250,False,Mon Jun 07 14:10:21 +0000 2010,Mon Dec 15 02:55:06 +0000 2014,14,4.0,0,1,4.52
0,"So sick of this PC society. This #sydneysiege is terrorism.
Period.",sick pc society terrorism period,157,157,15985,2646,False,Sun Dec 26 22:37:20 +0000 2010,Mon Dec 15 02:26:13 +0000 2014,10,4.0,0,3,3.97
0,The Lindt cafe has issued a short statement on the Martin Place siege on Facebook. #SydneySiege http://t.co/N5XjcfGQsi,lindt cafe issue short statement martin place siege facebook,60,126,306983,1767,True,Thu Oct 09 23:05:36 +0000 2008,Mon Dec 15 04:06:37 +0000 2014,15,4.0,1,1,6.18
0,"PRAYING FOR SYDNEY AND THE REST OF THE WORLD RN... EVERYONE PLS BE SAFE  💕 

#sydneysiege
#MTVStars One Direction http://t.co/c8YmaX9YI5",pray sydney rest world rn everyone pls safe one direction,100,448,93393,56825,False,Thu Apr 10 03:33:28 +0000 2014,Mon Dec 15 07:57:20 +0000 2014,16,4.0,1,3,0.68
0,Spare a thought for Australia's Muslim community - the vast majority of whom condemn Jihadists' for perverting their religion #sydneysiege,spare thought australia muslim community vast majority condemn jihadist pervert religion,89,120,1520,25,False,Mon Apr 06 05:11:36 +0000 2009,Mon Dec 15 00:50:00 +0000 2014,19,5.0,0,1,5.69
0,Australians take to social media to support Muslim Australians http://t.co/zcDEvgFHkI #SydneySiege #illridewithyou http://t.co/Rk6scuwMSi,australian take social medium support muslim australian,643,705,489936,1063,True,Thu Mar 29 02:15:36 +0000 2007,Mon Dec 15 10:27:08 +0000 2014,9,6.0,2,0,7.72
0,"As #SydneySiege hits 5hr mark, thoughts are with hostages but also families who must be slowly realizing their loved one is inside the cafe.",hit 5hr mark thought hostage also family must slowly realize love one inside cafe,155,129,114887,505,True,Wed Oct 20 12:47:32 +0000 2010,Mon Dec 15 03:41:33 +0000 2014,23,4.0,0,2,4.15
0,don't go around saying all muslims are terrorists and blaming us for what had happened in sydney bcs real muslims don't kill,go around say muslim terrorist blame u happen sydney bcs real muslim kill,76,136,1307,353,False,Fri May 04 08:17:08 +0000 2012,Mon Dec 15 10:13:05 +0000 2014,24,4.0,0,0,2.62
0,BREAKING NEWS: All Qantas flights are diverting around Sydney CBD but are operating as per schedule at this stage,break news qantas flight divert around sydney cbd operating per schedule stage,126,461,232497,4571,True,Tue Nov 23 03:29:25 +0000 2010,Mon Dec 15 00:28:42 +0000 2014,19,5.0,0,0,4.06
0,Here's a transcript of the Prime Minister's press conference on #SydneySiege #MartinPlaceSiege http://t.co/UjX25PbCg8,transcript prime minister press conference,35,123,4534,2556,True,Sun Feb 22 05:41:23 +0000 2009,Mon Dec 15 02:04:18 +0000 2014,12,4.0,1,0,5.81
0,"Whoever you are, wherever you are, whatever you believe in: pray for Sydney, support humanity and join the movement #illridewithyou ❤️",whoever wherever whatever believe pray sydney support humanity join movement,133,141,8043,1080,False,Thu Feb 05 21:26:11 +0000 2009,Mon Dec 15 10:41:52 +0000 2014,19,5.0,0,3,5.86
0,"Sydney siege on all day, but we haven't seen any TV reporters hyperventilating, or using words like exclusive, breaking news. Lazy Aussies?",sydney siege day see tv reporter hyperventilate use word like exclusive break news lazy aussie,272,498,53760,660,True,Wed Jun 18 04:01:13 +0000 2014,Mon Dec 15 15:31:58 +0000 2014,23,5.0,0,5,0.49
